Record ID,ATD Device ID,Read Date,Intersection Name,Direction,Movement,Heavy Vehicle,Volume,Speed Average (Miles Per Hour),Speed StdDev,Seconds in Zone Average,Seconds in Zone StdDev,Month,Day,Year,Hour,Minute,Day of Week,Bin Duration (Seconds)
67a2d83a7e078033d9361c2d9c1f937a,6882,01/19/2020 04:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,1,2,0,0.2,0,1,19,2020,4,0,0,900
4c95489d9087ab245e8802197513c326,6882,01/19/2020 04:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,4,5.5,6.403,5.925,3.298,1,19,2020,4,0,0,900
79da7b3f20dcd5480ff4149ca9d0574c,6882,01/19/2020 04:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,10,0,3.2,0,1,19,2020,4,15,0,900
977e2e3a3081acbbf6cf7b932b1f1297,6882,01/19/2020 04:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,9,22.667,8.675,3.678,7.114,1,19,2020,4,15,0,900
aa979e217e11bb23b79521aeafaf2f80,6882,01/19/2020 04:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,1,8,0,14.4,0,1,19,2020,4,15,0,900
2b2fa9a340e22be154077ec325091353,6882,01/19/2020 04:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,5,36,16.078,6.72,10.614,1,19,2020,4,15,0,900
76b67d8635f360f8fe282afc8f0ee65b,6882,01/19/2020 04:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,4,1.25,2.5,17.7,29.164,1,19,2020,4,15,0,900
30de2e799b601b6085a1739d12c6573b,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,2,7.5,10.607,0.9,1.131,1,19,2020,4,30,0,900
253b2e2a3341963cc2b1955b1fb44ec2,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,2,5,0,0.35,0.212,1,19,2020,4,30,0,900
97b2a5aa1e3d8f79a21824eae1ce85de,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,RIGHT TURN,false,1,6,0,0.7,0,1,19,2020,4,30,0,900
440ea04ef73451e968427ca0422381ea,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,9,21.556,11.545,1.156,0.908,1,19,2020,4,30,0,900
9e9edfd960819e2a0c0357c6712c8a52,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,5,39.4,8.325,1.78,0.319,1,19,2020,4,30,0,900
19b6fbc4952c6fc7e85c719be6915162,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,9,0,16.3,0,1,19,2020,4,30,0,900
cbe2431ea661f421a7ce36eb8736abd5,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,true,1,2,0,1.2,0,1,19,2020,4,30,0,900
8c60a0f90668f0f8efa0cc3f52812ea9,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,2,0,0,4.5,2.546,1,19,2020,4,30,0,900
5e20b433af2b2f146600ac26e0aae441,6882,01/19/2020 04:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,1,1,0,12.3,0,1,19,2020,4,30,0,900
f71947756d709b5384bff1772ab423e6,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,LEFT TURN,false,1,8,0,1.5,0,1,19,2020,4,45,0,900
953e19f5097fde0920fbc3df218f37a8,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,RIGHT TURN,false,1,8,0,0.2,0,1,19,2020,4,45,0,900
a2c5535519e945437a1207f15572450a,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,true,1,13,0,2.9,0,1,19,2020,4,45,0,900
ec3d7278f48501a7683e9952489cb487,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,2,27.5,2.121,0.1,0,1,19,2020,4,45,0,900
e065a577ecfd758a60de22e75d9ba24d,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,1,22,0,1.3,0,1,19,2020,4,45,0,900
e55575bcb719301aeb29b0334443249b,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,6,34.5,12.708,1.933,0.501,1,19,2020,4,45,0,900
eb2cdccf9095335a770950dc9cd17c9b,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,9,0,20.4,0,1,19,2020,4,45,0,900
cff1c48f06cfb9b1ecab7cc715f60915,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,1,0,0,7.2,0,1,19,2020,4,45,0,900
7083df309439f90869caa1f0b0fb9cd6,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,1,0,0,5.3,0,1,19,2020,4,45,0,900
a39b9a30e31682214eee6cf8f5add0b1,6882,01/19/2020 04:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,2,10.5,0.707,5.8,5.374,1,19,2020,4,45,0,900
b36d369bf461ab3e0da5a3665ded33e0,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,2,8,11.314,0.85,0.919,1,19,2020,5,0,0,900
1725d0352ec3d815d02e96e25a873053,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,3,12,1.732,3.5,1.044,1,19,2020,5,0,0,900
6d5737e99a511251c22673647aeebd5d,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,true,2,11,0,3.5,0.424,1,19,2020,5,0,0,900
cc95b2f13ea5e7b6d65c547de1b6808e,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,3,15.667,11.93,0.667,0.981,1,19,2020,5,0,0,900
ecb4780481b2bb4c05ae3db6acb671ee,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,5,30.4,17.516,4.38,3.864,1,19,2020,5,0,0,900
b150393d9006d55c0b4735ff8b4f52d2,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,34,0,1.9,0,1,19,2020,5,0,0,900
34f2794ee1a079ebc82fedf3fcb4a6e7,6882,01/19/2020 05:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,true,1,6,0,0.1,0,1,19,2020,5,0,0,900
18ff5adec7dbabd4ffcd63d3373fbbc2,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,2,11,1.414,0.65,0.778,1,19,2020,5,15,0,900
9c707608500e87fdb7201285772b734f,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,RIGHT TURN,false,1,9,0,3.4,0,1,19,2020,5,15,0,900
23a3eeaf1b8d4730bed79ce1729897db,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,2,24,22.627,1.9,2.546,1,19,2020,5,15,0,900
99910e2bafa11815dd4871412203a12a,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,1,26,0,0.1,0,1,19,2020,5,15,0,900
8f8855049292b4d77074fec48e013005,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,5,32.2,13.255,1.4,0.731,1,19,2020,5,15,0,900
c28e817c6acd4b74d7db89b783680c00,6882,01/19/2020 05:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,9,0,26.4,0,1,19,2020,5,15,0,900
040bb941c7b18261dd625511a91ac5b5,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,2,8,11.314,0.85,1.061,1,19,2020,5,30,0,900
d299400d71d8e4e117cc6b2f0a13483b,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,2,19,4.243,0.7,0.707,1,19,2020,5,30,0,900
97d16b10f93fc08f99f2453228a33a4b,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,1,0,0.1,0,1,19,2020,5,30,0,900
a1d9f1ab17914e8d8eb031b207a5b5e6,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,6,28.5,2.168,0.883,0.637,1,19,2020,5,30,0,900
e5dd70d435918988bb0fb7dc4003ea0c,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,1,9,0,31.2,0,1,19,2020,5,30,0,900
2d134861d6637656a7436a485e3bcdd2,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,1,7,0,17.8,0,1,19,2020,5,30,0,900
2280d57cc30c3ff01c5a40b6d2afb28a,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,RIGHT TURN,false,1,8,0,0.1,0,1,19,2020,5,30,0,900
cf6e5c2ca080ede6ebe41affbd25c72c,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,9,25.333,15.232,3.411,4.334,1,19,2020,5,30,0,900
25d445730eb708cac463f905b0c7d874,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,44,0,1.8,0,1,19,2020,5,30,0,900
08fcda8bdf3cbe5fa4ce91ea32971ef2,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,3,0.667,1.155,3.1,1.539,1,19,2020,5,30,0,900
7ff78e30137fb6dc0fcdcaa0164aa14b,6882,01/19/2020 05:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,1,0,0,53.2,0,1,19,2020,5,30,0,900
4a2f23a1be8af1464a6e526db6a1fe00,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,4,18.75,6.85,0.75,0.645,1,19,2020,5,45,0,900
1f205623d80c83ab92c72b3933c3af82,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,4,13.25,8.995,0.825,0.78,1,19,2020,5,45,0,900
6878011005e505c6b1993cd397e7b38d,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,5,22.8,8.468,1.36,1.29,1,19,2020,5,45,0,900
3d099d2f27ffae29ca2c4c16493228e1,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,1,27,0,1.3,0,1,19,2020,5,45,0,900
678c975cd990f23cb0094312b44f2dda,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,RIGHT TURN,false,1,11,0,3.6,0,1,19,2020,5,45,0,900
335ebc3fe07e86c17dd5a10ef43a4116,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,11,34.545,12.388,3.691,6.326,1,19,2020,5,45,0,900
2449277ec53db3680f053d04a2b4c6cf,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,false,1,0,0,0.6,0,1,19,2020,5,45,0,900
4dd044b48d567d902f0431ef4464ab4c,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,true,1,10,0,0.4,0,1,19,2020,5,45,0,900
ab5e21eb0d6e18e5c030cdf8f383000b,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,2,2.5,3.536,4.65,0.778,1,19,2020,5,45,0,900
83142ff896919d3154c0e2d68c1810f9,6882,01/19/2020 05:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,1,18,0,0.1,0,1,19,2020,5,45,0,900
d94776b4124e6e864daa04246458b748,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,2,5,7.071,1.15,1.485,1,19,2020,6,0,0,900
82189809197a3586b9d119b1e8bc2a6f,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,1,16,0,1.6,0,1,19,2020,6,0,0,900
25d9938f879178b35b6845b6c8467730,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,13,0,2.7,0,1,19,2020,6,0,0,900
50a7815381cb12109b09d43620b53003,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,6,24.667,8.287,1.95,1.613,1,19,2020,6,0,0,900
cb00245c8f062cae915250faa58083c2,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,1,28,0,0.2,0,1,19,2020,6,0,0,900
056d9156d43c49da76002f6cb77fd0d5,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,8,35.5,6.325,1.712,0.519,1,19,2020,6,0,0,900
ef51864605526e26e067247fff293b8c,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,2,5,1.414,4.15,0.919,1,19,2020,6,0,0,900
9226328a61894c009bceddc70baa1b90,6882,01/19/2020 06:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,1,0,0,4.4,0,1,19,2020,6,0,0,900
2129efbc9a9a3dfa1f80726f12f61431,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,3,9.333,9.504,1.333,1.201,1,19,2020,6,15,0,900
dd89a139a27319050b3d1b489cfb2b1a,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,2,11,1.414,1.05,1.202,1,19,2020,6,15,0,900
26e20a9517353d2749813b4969d8523c,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,3,8.333,4.041,5.667,2.635,1,19,2020,6,15,0,900
464d5a6b774cb1a6aa2b346a9fbc6042,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,true,1,14,0,2.9,0,1,19,2020,6,15,0,900
dc21ea7a7ed69e8962cd7e3a107dbc15,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,8,18,10.502,5.85,7.517,1,19,2020,6,15,0,900
971b130e16b6201bc283e848607e92c0,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,3,23.667,4.041,2.533,0.987,1,19,2020,6,15,0,900
77423abae0537ab3db83153601ff369e,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,U-TURN,true,1,9,0,0.6,0,1,19,2020,6,15,0,900
47b0b8e8a9428a5c1244308cae299864,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,3,22,2.646,0.667,0.058,1,19,2020,6,15,0,900
480d815bdc22e9556feeb2c551473dd4,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,RIGHT TURN,false,2,10.5,2.121,4.55,1.485,1,19,2020,6,15,0,900
a16cbe144e391bf1d098a35a67b9dbc0,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,10,35.6,8.356,2.15,0.72,1,19,2020,6,15,0,900
9e463a815a9d1a12465df58f88a75b88,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,4,29.25,14.104,6.025,8.655,1,19,2020,6,15,0,900
d1d82cf48357db05f6025e1daaa6f22f,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,false,1,0,0,0.2,0,1,19,2020,6,15,0,900
6f6cc27d516f8189cc31790e441bef27,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,true,1,2,0,3,0,1,19,2020,6,15,0,900
78abc0989fb7d211febfe55ca4e31f8d,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,4,4.75,4.992,2.5,2.507,1,19,2020,6,15,0,900
9266efe867c4eb5ad9c649f7832cf1eb,6882,01/19/2020 06:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,1,0,0,4.3,0,1,19,2020,6,15,0,900
2083ba05770e9c3fa4075b08881b2a10,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,RIGHT TURN,false,1,5,0,0.3,0,1,19,2020,6,30,0,900
fa1469f819584402b90023047e08ea3a,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,3,10,5.292,1.367,0.586,1,19,2020,6,30,0,900
1aec1f3fa54f6ccfe2f8b7ca6c948d36,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,4,9.5,6.807,1.325,0.768,1,19,2020,6,30,0,900
16a44c538a58101e8af65a657207d98f,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,2,17.5,7.778,2.4,1.131,1,19,2020,6,30,0,900
13fd29326393e1e5721b3dbad3ab4032,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,5,20.2,10.474,1.06,1.163,1,19,2020,6,30,0,900
aff06cda817572d0c8326b10da5bcd24,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,2,12,16.971,5.4,5.374,1,19,2020,6,30,0,900
a3b6ff021b3f5ae6f071fe982c5b9dc0,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,2,24,1.414,1.05,0.071,1,19,2020,6,30,0,900
cc1068a3b4107f5dce7e58216635bb2a,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,10,31.7,12.763,2.36,2.131,1,19,2020,6,30,0,900
f5a68800ffc8d7f1f116560f0da5182e,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,false,2,0,0,14.3,18.809,1,19,2020,6,30,0,900
c43f149fa7f909d87b3ab9e74cfdbe04,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,true,1,0,0,0,0,1,19,2020,6,30,0,900
1f479d4b7bfbcfd74278e5d8283dff4e,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,2,3.5,4.95,4.8,1.556,1,19,2020,6,30,0,900
03c09a1f67f766f728befb17ee45ef9f,6882,01/19/2020 06:30:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,6,4.833,4.167,16.3,28.677,1,19,2020,6,30,0,900
6cb784453e9b4e8686be49e6080f7197,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,LEFT TURN,true,1,5,0,1,0,1,19,2020,6,45,0,900
51cb1aea7befee4eb40f2539d75abe16,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,RIGHT TURN,true,4,8.25,3.096,3.55,4.84,1,19,2020,6,45,0,900
49d3d485c1973a9137dd934e91f30f94,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,3,14.667,1.528,1.233,0.896,1,19,2020,6,45,0,900
66348ba0997f8228ce2e92ff7accb07b,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,5,10.6,6.348,1.12,1.083,1,19,2020,6,45,0,900
b59c6eb44c8921f772d3a8b0c01315a5,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,16,0,2.6,0,1,19,2020,6,45,0,900
1789908f78a2b9c63ada87d7e7adc1fe,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,true,1,17,0,2.8,0,1,19,2020,6,45,0,900
37b48e4e6d8cf5a727e96a53bba2571b,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,14,21.429,8.591,1.1,0.879,1,19,2020,6,45,0,900
6ccc41a1f8988c62ca1642c1f0149ec1,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,1,28,0,1.8,0,1,19,2020,6,45,0,900
2d1f9acba52a538f297f5229bdf497b8,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,3,23.333,7.234,0.6,0.4,1,19,2020,6,45,0,900
91eb41386a7df4c7793d85dcec593df9,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,17,39,4.937,1.765,0.215,1,19,2020,6,45,0,900
c0a36ace70ee8573cdd661f0a3819cdc,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,2,41.5,3.536,1.45,0.354,1,19,2020,6,45,0,900
0f2a0765faf93cf30652a45c521b060e,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,false,1,1,0,4.8,0,1,19,2020,6,45,0,900
4db6f73259a8f47f3a4c58409a3145cc,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,2,1,1.414,6.25,1.485,1,19,2020,6,45,0,900
c8704c4272e8c2513ffbe590a7808208,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,2,3.5,4.95,2.55,2.475,1,19,2020,6,45,0,900
acce70fef795dbe61db3d7828e65282b,6882,01/19/2020 06:45:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,2,0,0,7.45,1.202,1,19,2020,6,45,0,900
06be587153109c45577fb906c8bcb827,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,1,10,0,1.3,0,1,19,2020,7,0,0,900
5b8a1d2587b6bcbe124070e2d5291419,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,14,0,2.5,0,1,19,2020,7,0,0,900
88c8e6cae17fa76022de0af1a672b599,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,13,25,7.659,1.623,2.119,1,19,2020,7,0,0,900
236d885fe398926bfccc20b40c1de995,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,2,21,4.243,1.6,1.697,1,19,2020,7,0,0,900
4aef7edae89f7c2d4fd786c0b69444fd,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,1,25,0,1,0,1,19,2020,7,0,0,900
08131597f69fbb2b1850b18ccb63cadd,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,16,35,10.652,2.038,1.041,1,19,2020,7,0,0,900
35281ff938675b6bdb17103cd7b2de33,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,20,0,4.3,0,1,19,2020,7,0,0,900
858db9522cbd790776a71d2a25d4c598,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,RIGHT TURN,false,2,0,0,12.6,7.778,1,19,2020,7,0,0,900
eaeaf688e99f3a651fd3b8550a742a9c,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,false,4,9,10.677,29.05,30.784,1,19,2020,7,0,0,900
c6ff5d7228a80ad48afffc7ddf5a3fa2,6882,01/19/2020 07:00:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,THRU,true,2,0,0,3.5,4.243,1,19,2020,7,0,0,900
c6b13f8da4b6e14b0187d46b02b1ab95,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,RIGHT TURN,false,11,10.182,4.468,14.191,26.097,1,19,2020,7,15,0,900
47c7685182ca9f2488539c9b2f524bb1,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,RIGHT TURN,true,1,7,0,5.7,0,1,19,2020,7,15,0,900
72e3cef83c1820618a3a7a059ad1106a,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,false,15,11.933,5.106,21.98,29.625,1,19,2020,7,15,0,900
b7e12fdc3b52071685d1474e3a4c6f80,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,EASTBOUND,THRU,true,1,8,0,2.1,0,1,19,2020,7,15,0,900
74f37527942d0ce36f43fa18a22a1b57,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,LEFT TURN,false,1,10,0,2.9,0,1,19,2020,7,15,0,900
6b13799473563dbfa841fe5a359a2ee9,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,false,11,23,5.933,2.973,4.737,1,19,2020,7,15,0,900
9760cce883499afdea28643255c70bd3,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,NORTHBOUND,THRU,true,1,25,0,1,0,1,19,2020,7,15,0,900
c19e6bcdf07ff8891b481dbb853a949b,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,LEFT TURN,false,2,14.5,3.536,0.6,0.566,1,19,2020,7,15,0,900
328c7cf2f7c7362e15548a8acc30b03c,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,false,21,39.095,7.848,1.752,1.141,1,19,2020,7,15,0,900
4c873152049854a95cdbde14831bb100,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,SOUTHBOUND,THRU,true,1,36,0,1.5,0,1,19,2020,7,15,0,900
5c1cdb759a1d54d0bb3a34683cdb6b94,6882,01/19/2020 07:15:00 AM,AIRPORT BLVD / 51ST ST,WESTBOUND,LEFT TURN,false,2,0,0,15.9,22.345,1,19,2020,7,15,0,900
